watchers,stars,forks,commits,branches,releases,contributors,Python,NormWatchers,NormStars,NormForks,NormCommits,NormBranches,NormReleases,NormContributors,Popularity
133,2220,576,173,1,0,,0,-0.4448839276,-0.4906229644,-0.3421982218,-0.05510010182,-0.540516547,-0.4127248364,-0.5220158868,-0.4259017046
1464,15951,6481,1,25,3,15,0,3.420311911,2.686071562,3.682700829,-0.7693538642,-0.4456467239,-0.3293406376,-0.3294519664,3.263028101
209,1621,643,472,4,18,29,0,-0.2241815356,-0.6292028217,-0.2965304425,1.186538706,-0.5286578191,0.08758035658,-0.1497256407,-0.3833049333
253,1809,654,298,6,3,24,0,-0.09640646658,-0.5857086428,-0.2890327474,0.4639796674,-0.5207520005,-0.3293406376,-0.2139136142,-0.3237159523
279,1744,875,5,737,17,51,0,-0.02090301668,-0.6007465238,-0.1383972368,-0.7527433116,2.368824697,0.05978562363,0.1327014425,-0.2533489258
95,2681,240,222,6,16,35,0,-0.5552351236,-0.3839696852,-0.5712187266,0.1483791677,-0.5207520005,0.03199089069,-0.07270007257,-0.5034745118
56,1815,120,121,3,3,2,0,-0.6684902985,-0.5843205307,-0.653011764,-0.2710372858,-0.5326107284,-0.3293406376,-0.4963406974,-0.6352741977
87,1957,108,544,2,2,3,0,-0.5784669544,-0.5514685445,-0.6611910678,1.485528653,-0.5365636377,-0.3571353705,-0.4835031027,-0.5970421889
218,2233,546,4,564,4,34,0,-0.1980457261,-0.4876153882,-0.3626464811,-0.7568959498,1.684971388,-0.3015459046,-0.08553766726,-0.3494358651
177,5152,1079,105,1,16,12,0,-0.3171088586,0.1877011453,0.0006509268157,-0.3374794963,-0.540516547,0.03199089069,-0.3679647505,-0.04291892881
124,2259,654,49,2,0,2,0,-0.4710197372,-0.4816002358,-0.2890327474,-0.5700272329,-0.5365636377,-0.4127248364,-0.4963406974,-0.4138842401
299,1638,717,652,2,0,11,0,0.03717656016,-0.6252698375,-0.2460914028,1.934013574,-0.5365636377,-0.4127248364,-0.3808023452,-0.27806156
85,2797,532,80,2,0,7,0,-0.5842749121,-0.3571328514,-0.3721890022,-0.4412954501,-0.5365636377,-0.4127248364,-0.4321527239,-0.4378655885
270,2654,1350,113,2,4,,0,-0.04703882626,-0.3902161896,0.1853668697,-0.304258391,-0.5365636377,-0.3015459046,-0.5220158868,-0.0839627154
330,2576,496,555,17,91,82,0,0.1271999043,-0.4082616468,-0.3967269134,1.531207673,-0.4772699982,2.116595862,0.530666878,-0.225929552
438,3474,1682,9,324,13,29,0,0.4408296192,-0.2005075368,0.4116609399,-0.736132759,0.7362731564,-0.05139330815,-0.1497256407,0.2173276741
500,5035,906,2,730,20,29,0,0.6208763075,0.1606329595,-0.1172673688,-0.7652012261,2.341154332,0.1431698225,-0.1497256407,0.221413966
331,2915,908,1,464,9,24,0,0.1301038831,-0.3298333135,-0.1159041515,-0.7693538642,1.289680458,-0.1625722399,-0.2139136142,-0.105211194
628,7616,1249,1,421,26,121,0,0.9925855993,0.7577525118,0.1165243965,-0.7693538642,1.119705358,0.3099382201,1.031333071,0.6222875025
156,1846,389,3,548,3,47,0,-0.3780924143,-0.5771486182,-0.4696590384,-0.7610485879,1.621724839,-0.3293406376,0.08135106374,-0.4749666903
153,3378,216,496,5,34,17,0,-0.3868043508,-0.2227173303,-0.5875773341,1.286202022,-0.5247049098,0.5322960837,-0.303776777,-0.3990330051
137,3665,639,151,1,13,8,0,-0.4332680123,-0.1563193019,-0.2992568771,-0.1464581412,-0.540516547,-0.05139330815,-0.4193151293,-0.2962813971
92,2623,263,263,2,21,14,0,-0.5639470602,-0.3973881021,-0.5555417277,0.318637332,-0.5365636377,0.1709645554,-0.3422895611,-0.50562563
337,8465,1465,117,1,20,,0,0.1475277562,0.954170373,0.2637518639,-0.2876478384,-0.540516547,0.1431698225,-0.5220158868,0.4551499977
305,3351,711,16,413,41,114,0,0.05460043322,-0.2289638347,-0.2501810546,-0.7070642919,1.088082084,0.7268592143,0.9414699081,-0.1415148187
367,2402,2604,6,341,58,71,0,0.2346471214,-0.4485168976,1.040104111,-0.7485906735,0.8034726145,1.199369674,0.3894533363,0.2754114449
73,2269,384,90,3,19,12,0,-0.6191226582,-0.4792867156,-0.4730670817,-0.3997690686,-0.5326107284,0.1153750895,-0.3679647505,-0.5238254852
353,3512,1336,442,2,48,12,0,0.1939914176,-0.1917161602,0.1758243487,1.061959561,-0.5365636377,0.9214223449,-0.3679647505,0.05936653535
201,1846,778,120,5,0,11,0,-0.2474133664,-0.5771486182,-0.2045132754,-0.275189924,-0.5247049098,-0.4127248364,-0.3808023452,-0.3430250867
271,4543,1093,284,2,1,26,0,-0.04413484742,0.04680776784,0.01019344785,0.4058427332,-0.5365636377,-0.3849301035,-0.1882384248,0.004288789425
180,2414,416,176,7,3,3,0,-0.3083969221,-0.4457406734,-0.451255605,-0.04264218735,-0.5167990912,-0.3293406376,-0.4835031027,-0.4017977335
57,1527,148,113,1,19,3,0,-0.6655863197,-0.6509499112,-0.6339267219,-0.304258391,-0.540516547,0.1153750895,-0.4835031027,-0.6501543176
40,2073,258,23,2,7,2,0,-0.71495396,-0.5246317107,-0.558949771,-0.6779958248,-0.5365636377,-0.2181617058,-0.4963406974,-0.5995118139
256,5526,1605,58,1,2,3,0,-0.08769453005,0.2742267992,0.3591770742,-0.5326534895,-0.540516547,-0.3571353705,-0.4835031027,0.1819031145
199,2276,642,415,1,0,12,0,-0.2532213241,-0.4776672515,-0.2972120512,0.9498383313,-0.540516547,-0.4127248364,-0.3679647505,-0.3427002089
123,3491,385,184,1,8,4,0,-0.4739237161,-0.1965745526,-0.472385473,-0.009421082127,-0.540516547,-0.1903669729,-0.470665508,-0.3809612472
146,2800,606,385,3,15,7,0,-0.4071322027,-0.3564387953,-0.3217499624,0.8252591867,-0.5326107284,0.004196157744,-0.4321527239,-0.3617736535
367,5432,1206,153,1,0,9,0,0.2346471214,0.2524797097,0.08721522477,-0.1381528649,-0.540516547,-0.4127248364,-0.4064775346,0.191447352
143,3005,806,115,2,4,,0,-0.4158441392,-0.3090116321,-0.1854282333,-0.2959531147,-0.5365636377,-0.3015459046,-0.5220158868,-0.3034280016
241,6667,984,531,2,32,21,0,-0.1312542127,0.538199449,-0.06410189449,1.431544357,-0.5365636377,0.4767066178,-0.2524263983,0.1142811139
440,7131,1323,925,2,18,108,0,0.4466375769,0.6455467842,0.1669634363,3.06768379,-0.5365636377,0.08758035658,0.86444434,0.4197159325
970,20539,5766,1,936,5,42,0,1.985746363,3.747514609,3.195350647,-0.7693538642,3.155453647,-0.2737511717,0.01716309028,2.976203873
171,1837,796,837,1,0,19,0,-0.3345327316,-0.5792307864,-0.1922443198,2.702251632,-0.540516547,-0.4127248364,-0.2781015876,-0.3686692793
116,1632,1036,864,13,56,123,0,-0.494251568,-0.6266579496,-0.02865824493,2.814372862,-0.4930816354,1.143780208,1.05700826,-0.3831892542
49,1984,245,72,1,25,6,0,-0.6888181504,-0.5452220401,-0.5678106834,-0.4745165553,-0.540516547,0.2821434872,-0.4449903186,-0.6006169579
59,1601,143,183,7,8,11,0,-0.659778362,-0.633829862,-0.6373347652,-0.01357372028,-0.5167990912,-0.1903669729,-0.3808023452,-0.6436476631
186,3121,772,89,1,26,7,0,-0.290973049,-0.2821747983,-0.2086029273,-0.4039217067,-0.540516547,0.3099382201,-0.4321527239,-0.2605835915
85,2266,453,45,1,0,3,0,-0.5842749121,-0.4799807717,-0.4260360851,-0.5866377855,-0.540516547,-0.4127248364,-0.4835031027,-0.496763923
1026,9193,3743,3,261,4,20,0,2.148369178,1.12259464,1.816456358,-0.7610485879,0.4872398706,-0.3015459046,-0.2652639929,1.695806726
106,1970,533,9,1,0,,0,-0.5232913564,-0.5484609683,-0.3715073935,-0.736132759,-0.540516547,-0.4127248364,-0.5220158868,-0.4810865727
143,1760,351,1,510,3,20,0,-0.4158441392,-0.5970448916,-0.495560167,-0.7693538642,1.471514286,-0.3293406376,-0.2652639929,-0.5028163992
38,1875,263,31,1,6,1,0,-0.7207619177,-0.5704394098,-0.5555417277,-0.6447747196,-0.540516547,-0.2459564388,-0.5091782921,-0.6155810184
779,7079,2373,12,482,4,207,0,1.431086404,0.6335164794,0.8826525138,-0.7236748445,1.360832826,-0.3015459046,2.135366214,0.9824184659
416,3990,1121,12,809,2,463,0,0.3769420847,-0.08112989678,0.02927848992,-0.7236748445,2.653434166,-0.3571353705,5.421790456,0.1083635593
179,3913,907,507,5,21,28,0,-0.3113009009,-0.09894400198,-0.1165857602,1.331881041,-0.5247049098,0.1709645554,-0.1625632354,-0.175610221
175,2251,697,798,5,14,,0,-0.3229168163,-0.4834510519,-0.2597235757,2.540298744,-0.5247049098,-0.0235985752,-0.5220158868,-0.3553638146
229,2722,1203,79,1,0,4,0,-0.1661019588,-0.3744842526,0.08517039883,-0.4454480882,-0.540516547,-0.4127248364,-0.470665508,-0.1518052708
256,2970,363,2,458,14,18,0,-0.08769453005,-0.3171089527,-0.4873808632,-0.7652012261,1.265963002,-0.0235985752,-0.2909391823,-0.297394782
109,2596,173,1,65,12,30,0,-0.5145794199,-0.4036346065,-0.6168865058,-0.7693538642,-0.2875303519,-0.07918804109,-0.136888046,-0.5117001774
68,1689,178,427,3,33,8,0,-0.6336425524,-0.6134708847,-0.6134784626,0.9996699892,-0.5326107284,0.5045013507,-0.4193151293,-0.6201972999
149,1548,431,2,2,0,1,0,-0.3984202662,-0.6460915189,-0.4410314753,-0.7652012261,-0.5365636377,-0.4127248364,-0.5091782921,-0.4951810868
333,4136,977,535,2,30,6,0,0.1359118408,-0.04735250251,-0.068873155,1.44815491,-0.5365636377,0.4211171519,-0.4449903186,0.006562061097
392,4218,790,476,2,21,17,0,0.3072465925,-0.02838163723,-0.1963339717,1.203149259,-0.5365636377,0.1709645554,-0.303776777,0.02751032786
276,2674,1327,3,128,5,0,0,-0.02961495321,-0.3855891493,0.1696898708,-0.7610485879,-0.03849706611,-0.2737511717,-0.5220158868,-0.08183807722
157,2123,591,608,5,14,,0,-0.3751884354,-0.5130641099,-0.3319740921,1.751297495,-0.5247049098,-0.0235985752,-0.5220158868,-0.4067422125
155,4281,709,120,2,7,5,0,-0.3809963931,-0.01380646024,-0.2515442719,-0.275189924,-0.5365636377,-0.2181617058,-0.4578279133,-0.2154490418
46,1676,251,26,2,0,,0,-0.6975300869,-0.6164784609,-0.5637210315,-0.6655379104,-0.5365636377,-0.4127248364,-0.5220158868,-0.6259098598
55,2178,290,59,1,5,,0,-0.6713942773,-0.500339749,-0.5371382943,-0.5285008513,-0.540516547,-0.2737511717,-0.5220158868,-0.5696241069
140,1618,410,7,51,36,249,0,-0.4245560757,-0.6298968778,-0.4553452569,-0.7444380353,-0.3428710821,0.5878855496,2.674545192,-0.5032660701
55,1803,291,93,2,5,5,0,-0.6713942773,-0.5870967549,-0.5364566857,-0.3873111541,-0.5365636377,-0.2737511717,-0.4578279133,-0.598315906
199,2320,1413,796,1,0,64,0,-0.2532213241,-0.4674877628,0.2283082143,2.531993468,-0.540516547,-0.4127248364,0.2995901735,-0.1641336242
110,2862,594,43,1,2,,0,-0.511675441,-0.3420949704,-0.3299292661,-0.5949430618,-0.540516547,-0.3571353705,-0.5220158868,-0.3945665592
118,2672,407,286,4,6,,0,-0.4884436103,-0.3860518533,-0.4573900828,0.4141480095,-0.5286578191,-0.2459564388,-0.5220158868,-0.4439618488
191,4016,544,2,452,9,31,0,-0.2764531548,-0.07511474438,-0.3640096984,-0.7652012261,1.242245547,-0.1625722399,-0.1240504513,-0.2385258659
197,1646,604,1,739,13,10,0,-0.2590292817,-0.6234190213,-0.3231131797,-0.7693538642,2.376730515,-0.05139330815,-0.3936399399,-0.4018538276
101,1749,186,14,3,0,4,0,-0.5378112506,-0.5995897637,-0.6080255934,-0.7153695682,-0.5326107284,-0.4127248364,-0.470665508,-0.5818088693
133,3511,621,95,3,0,8,0,-0.4448839276,-0.1919475123,-0.3115258327,-0.3790058778,-0.5326107284,-0.4127248364,-0.4193151293,-0.3161190909
50,1653,267,37,2,0,6,0,-0.6859141715,-0.6217995572,-0.5528152932,-0.6198588907,-0.5365636377,-0.4127248364,-0.4449903186,-0.6201763406
119,1878,218,3,911,3,150,0,-0.4855396314,-0.5697453537,-0.5862141168,-0.7610485879,3.056630915,-0.3293406376,1.403623317,-0.5471663673
148,1657,334,5,520,10,53,0,-0.401324245,-0.6208741492,-0.5071475139,-0.7527433116,1.511043379,-0.134777507,0.1583766319,-0.5097819694
99,3420,716,504,4,58,72,0,-0.5436192083,-0.2130005457,-0.2467730114,1.319423127,-0.5286578191,1.199369674,0.402290931,-0.3344642551
42,1762,215,166,3,48,36,0,-0.7091460023,-0.5965821875,-0.5882589427,-0.08416856889,-0.5326107284,0.9214223449,-0.05986247788,-0.6313290442
159,4659,1284,615,13,24,146,0,-0.3693804777,0.07364460165,0.1403806991,1.780365962,-0.4930816354,0.2543487542,1.352272938,-0.051785059
35,1683,279,222,7,46,46,0,-0.7294738542,-0.6148589968,-0.5446359894,0.1483791677,-0.5167990912,0.865832879,0.06851346904,-0.6296562801
84,2134,288,843,1,44,56,0,-0.5871788909,-0.5105192377,-0.5385015116,2.727167461,-0.540516547,0.8102434131,0.196889416,-0.5453998801
86,2561,824,392,6,45,90,0,-0.5813709332,-0.4117319271,-0.1731592777,0.8543276538,-0.5207520005,0.8380381461,0.6333676355,-0.388754046
220,2204,201,462,8,20,26,0,-0.1922377684,-0.4943245966,-0.5978014637,1.145012325,-0.5128461819,0.1431698225,-0.1882384248,-0.4281212763
1067,15084,2488,456,3,15,56,0,2.267432311,2.485489364,0.961037508,1.120096496,-0.5326107284,0.004196157744,0.196889416,1.904653061
2098,30744,5413,5,269,3,191,0,5.261434497,6.108461929,2.954742795,-0.7527433116,0.518863145,-0.3293406376,1.929964699,4.77487974
323,3174,366,7,175,3,42,0,0.1068720524,-0.2699131415,-0.4853360373,-0.7444380353,0.1472896709,-0.3293406376,0.01716309028,-0.2161257088
394,9131,1443,7,868,75,139,0,0.3130545502,1.108250815,0.2487564737,-0.7444380353,2.886655815,1.671880134,1.262409775,0.5566872798
128,2106,247,383,10,3,,0,-0.4594038219,-0.5169970942,-0.5664474661,0.8169539104,-0.5049403633,-0.3293406376,-0.5220158868,-0.514282794
73,1695,387,36,2,7,4,0,-0.6191226582,-0.6120827726,-0.4710222557,-0.6240115288,-0.5365636377,-0.2181617058,-0.470665508,-0.5674092288
237,1523,594,450,1,47,9,0,-0.1428701281,-0.6518753193,-0.3299292661,1.095180667,-0.540516547,0.893627612,-0.4064775346,-0.3748915712
502,4411,1258,3,354,3,107,0,0.6266842651,0.01626930178,0.1226588743,-0.7610485879,0.8548604353,-0.3293406376,0.8516067453,0.2552041471
203,1524,809,2,462,9,57,0,-0.2416054087,-0.6516439672,-0.1833834074,-0.7652012261,1.28177464,-0.1625722399,0.2097270107,-0.3588775944
191,4958,950,239,1,19,,0,-0.2764531548,0.1428188543,-0.08727658843,0.2189740163,-0.540516547,0.1153750895,-0.5220158868,-0.07363696297
133,3223,775,24,2,3,6,0,-0.4448839276,-0.2585768927,-0.2065581014,-0.6738431867,-0.5365636377,-0.3293406376,-0.4449903186,-0.3033396406
96,2366,187,779,1,41,24,0,-0.5523311448,-0.4568455701,-0.6073439848,2.461398619,-0.540516547,0.7268592143,-0.2139136142,-0.5388402332
238,2767,735,1,654,5,51,0,-0.1399661492,-0.3640734119,-0.2338224472,-0.7693538642,2.040733225,-0.2737511717,0.1327014425,-0.2459540027
310,5346,1306,258,3,8,4,0,0.06912032743,0.2325834364,0.1553760893,0.2978741412,-0.5326107284,-0.1903669729,-0.470665508,0.152359951
130,1699,794,114,1,0,1,0,-0.4535958642,-0.6111573645,-0.1936075371,-0.3001057529,-0.540516547,-0.4127248364,-0.5091782921,-0.4194535886
75,2899,322,50,1,7,4,0,-0.6133147005,-0.3335349458,-0.5153268177,-0.5658745947,-0.540516547,-0.2181617058,-0.470665508,-0.4873921547
338,3880,917,1,54,26,28,0,0.150431735,-0.1065786185,-0.1097696737,-0.7693538642,-0.3310123542,0.3099382201,-0.1625632354,-0.02197218574
219,3793,1093,7,748,381,64,0,-0.1951417472,-0.1267062439,0.01019344785,-0.7444380353,2.412306699,10.17706842,0.2995901735,-0.1038848477
237,2331,720,1,197,1,66,0,-0.1428701281,-0.4649428907,-0.2440465768,-0.7693538642,0.2342536755,-0.3849301035,0.3252653629,-0.2839531985
159,1627,422,2,823,2,31,0,-0.3693804777,-0.6278147096,-0.4471659531,-0.7652012261,2.708774896,-0.3571353705,-0.1240504513,-0.4814537135
171,3133,829,148,2,5,13,0,-0.3345327316,-0.2793985741,-0.1697512345,-0.1589160557,-0.5365636377,-0.2737511717,-0.3551271558,-0.2612275134
167,2267,582,26,1,0,8,0,-0.346148647,-0.4797494197,-0.3381085699,-0.6655379104,-0.540516547,-0.4127248364,-0.4193151293,-0.3880022122
87,1796,442,39,2,3,4,0,-0.5784669544,-0.588716219,-0.4335337802,-0.6115536144,-0.5365636377,-0.3293406376,-0.470665508,-0.5335723179
98,1586,509,5,1,0,1,0,-0.5465231871,-0.6373001423,-0.387866001,-0.7527433116,-0.540516547,-0.4127248364,-0.5091782921,-0.5238964435
68,2615,329,281,4,11,9,0,-0.6336425524,-0.3992389182,-0.5105555571,0.3933848188,-0.5286578191,-0.106982774,-0.4064775346,-0.5144790093
190,3455,855,1,189,2,42,0,-0.2793571336,-0.2049032251,-0.1520294097,-0.7693538642,0.2026304011,-0.3571353705,0.01716309028,-0.2120965895
163,1856,337,131,5,3,25,0,-0.3577645624,-0.5748350981,-0.505102688,-0.2295109043,-0.5247049098,-0.3293406376,-0.2010760195,-0.4792341161
235,7606,1413,767,8,4,34,0,-0.1486780857,0.7554389916,0.2283082143,2.411566961,-0.5128461819,-0.3015459046,-0.08553766726,0.2783563734
283,1862,900,1,48,3,38,0,-0.009287101311,-0.573446986,-0.1213570207,-0.7693538642,-0.35472981,-0.3293406376,-0.03418728849,-0.234697036
226,2076,544,22,88,1,30,0,-0.1748138953,-0.5239376546,-0.3640096984,-0.682148463,-0.1966134381,-0.3849301035,-0.136888046,-0.3542537495
60,2469,285,154,2,5,,0,-0.6568743831,-0.4330163125,-0.5405463375,-0.1340002267,-0.5365636377,-0.2737511717,-0.5220158868,-0.5434790111
78,3107,407,70,2,9,2,0,-0.604602764,-0.2854137266,-0.4573900828,-0.4828218316,-0.5365636377,-0.1625722399,-0.4963406974,-0.4491355244
79,2983,443,20,1,0,1,0,-0.6016987851,-0.3141013765,-0.4328521716,-0.6904537393,-0.540516547,-0.4127248364,-0.5091782921,-0.4495507777
80,1645,541,123,1,0,1,0,-0.5987948063,-0.6236503734,-0.3660545243,-0.2627320095,-0.540516547,-0.4127248364,-0.5091782921,-0.5294999013
112,3048,614,79,2,0,3,0,-0.5058674833,-0.2990634955,-0.3162970932,-0.4454480882,-0.5365636377,-0.4127248364,-0.4835031027,-0.3737426907
344,5658,1071,2,129,5,50,0,0.1678556081,0.3047652652,-0.004801942347,-0.7652012261,-0.03454415681,-0.2737511717,0.1198638478,0.1559396437
111,3384,918,71,1,0,,0,-0.5087714622,-0.2213292182,-0.1090880651,-0.4786691935,-0.540516547,-0.4127248364,-0.5220158868,-0.2797295818
187,2898,844,47,5,0,2,0,-0.2880690702,-0.3337662978,-0.1595271048,-0.5783325092,-0.5247049098,-0.4127248364,-0.4963406974,-0.2604541576
78,2317,521,31,1,0,4,0,-0.604602764,-0.4681818189,-0.3796866973,-0.6447747196,-0.540516547,-0.4127248364,-0.470665508,-0.4841570934
151,2484,645,205,7,8,,0,-0.3926123085,-0.4295460323,-0.2951672252,0.0777843191,-0.5167990912,-0.1903669729,-0.5220158868,-0.3724418553
234,1599,635,564,1,5,5,0,-0.1515820646,-0.6342925661,-0.3019833117,1.568581416,-0.540516547,-0.2737511717,-0.4578279133,-0.3626193141
323,4284,1500,810,3,56,89,0,0.1068720524,-0.0131124042,0.2876081665,2.590130402,-0.5326107284,1.143780208,0.6205300408,0.1271226049
294,9711,1944,702,2,6,3,0,0.02265666595,1.242434984,0.590242405,2.141645481,-0.5365636377,-0.2459564388,-0.4835031027,0.6184446851
130,2255,757,96,1,4,6,0,-0.4535958642,-0.4825256438,-0.218827057,-0.3748532396,-0.540516547,-0.3015459046,-0.4449903186,-0.384982855
58,1679,166,95,1,0,2,0,-0.6626823408,-0.6157844048,-0.6216577663,-0.3790058778,-0.540516547,-0.4127248364,-0.4963406974,-0.6333748373
1066,9405,3648,21,810,14,108,0,2.264528332,1.171641268,1.751703537,-0.6863011012,2.657387075,-0.0235985752,0.86444434,1.729291045
112,1603,518,120,5,1,,0,-0.5058674833,-0.633367158,-0.3817315232,-0.275189924,-0.5247049098,-0.3849301035,-0.5220158868,-0.5069887215
163,1617,243,1,754,5,71,0,-0.3577645624,-0.6301282298,-0.5691739006,-0.7693538642,2.436024155,-0.2737511717,0.3894533363,-0.5190222309
70,2135,477,67,1,1,5,0,-0.6278345947,-0.5102878857,-0.4096774776,-0.4952797461,-0.540516547,-0.3849301035,-0.4578279133,-0.5159333194
89,2271,591,57,1,0,1,0,-0.5726589967,-0.4788240116,-0.3319740921,-0.5368061276,-0.540516547,-0.4127248364,-0.5091782921,-0.4611523668
572,3588,1488,2,296,3,27,0,0.8299627841,-0.1741334071,0.2794288627,-0.7652012261,0.625591696,-0.3293406376,-0.1754008301,0.3117527466
40,1902,268,38,1,4,6,0,-0.71495396,-0.5641929053,-0.5521336845,-0.6157062525,-0.540516547,-0.3015459046,-0.4449903186,-0.6104268499
265,2525,704,224,1,0,9,0,-0.06155872047,-0.4200605996,-0.2549523152,0.156684444,-0.540516547,-0.4127248364,-0.4064775346,-0.2455238784
145,2655,422,514,1,0,10,0,-0.4100361815,-0.3899848376,-0.4471659531,1.360949509,-0.540516547,-0.4127248364,-0.3936399399,-0.4157289908
1039,7852,4071,1,213,2,0,0,2.186120903,0.8123515875,2.040023994,-0.7693538642,0.2975002243,-0.3571353705,-0.5220158868,1.679498828
233,4378,949,343,2,30,15,0,-0.1544860434,0.008634685269,-0.08795819707,0.6508483843,-0.5365636377,0.4211171519,-0.3294519664,-0.07793651841
272,2731,910,4,582,30,162,0,-0.04123086858,-0.3724020844,-0.1145409342,-0.7568959498,1.756123755,0.4211171519,1.557674453,-0.1760579624
624,8782,2359,3,376,124,284,0,0.9809696839,1.027508962,0.8731099928,-0.7610485879,0.9418244399,3.033822049,3.123861006,0.9605295462
273,2689,1237,211,2,11,8,0,-0.03832688973,-0.3821188691,0.1083450928,0.102700148,-0.5365636377,-0.106982774,-0.4193151293,-0.1040335553
210,2014,1344,149,1,0,,0,-0.2212775568,-0.5382814796,0.1812772178,-0.1547634175,-0.540516547,-0.4127248364,-0.5220158868,-0.1927606062
510,5108,1946,158,3,0,,0,0.6499160959,0.1775216567,0.5916056223,-0.1173896741,-0.5326107284,-0.4127248364,-0.5220158868,0.4730144583
104,2088,564,55,1,3,3,0,-0.5290993141,-0.5211614304,-0.3503775255,-0.5451114039,-0.540516547,-0.3293406376,-0.4835031027,-0.4668794233
125,1947,236,413,2,65,,0,-0.4681157584,-0.5537820646,-0.5739451612,0.941533055,-0.5365636377,1.393932805,-0.5220158868,-0.5319476614
87,1693,456,11,1,0,2,0,-0.5784669544,-0.6125454766,-0.4239912592,-0.7278274827,-0.540516547,-0.4127248364,-0.4963406974,-0.5383345634
61,1696,275,25,1,2,2,0,-0.6539704043,-0.6118514206,-0.547362424,-0.6696905485,-0.540516547,-0.3571353705,-0.4963406974,-0.6043947496
158,2623,779,53,1,0,1,0,-0.3722844566,-0.3973881021,-0.2038316668,-0.5534166802,-0.540516547,-0.4127248364,-0.5091782921,-0.3245014085
503,13929,1289,603,1,9,,0,0.629588244,2.218277786,0.1437887423,1.730534304,-0.540516547,-0.1625722399,-0.5220158868,0.9972182575
90,2025,405,176,2,0,7,0,-0.5697550179,-0.5357366074,-0.4587533001,-0.04264218735,-0.5365636377,-0.4127248364,-0.4321527239,-0.5214149751
69,1749,205,105,1,10,9,0,-0.6307385735,-0.5995897637,-0.5950750292,-0.3374794963,-0.540516547,-0.134777507,-0.4064775346,-0.6084677888
208,4254,647,570,7,14,30,0,-0.2270855145,-0.02005296466,-0.2938040079,1.593497245,-0.5167990912,-0.0235985752,-0.136888046,-0.1803141624
170,2686,548,266,3,23,13,0,-0.3374367105,-0.3828129251,-0.3612832638,0.3310952465,-0.5326107284,0.2265540213,-0.3551271558,-0.3605109665
403,2625,947,394,7,3,,0,0.3391903598,-0.3969253981,-0.08932141436,0.8626329301,-0.5167990912,-0.3293406376,-0.5220158868,-0.04901881756
205,2391,788,25,777,50,163,0,-0.235797451,-0.4510617697,-0.197697189,-0.6696905485,2.526941069,0.9770118108,1.570512048,-0.2948521366
147,4690,660,4,156,37,136,0,-0.4042282239,0.08081651414,-0.2849430956,-0.7568959498,0.07218439425,0.6156802825,1.223896991,-0.2027849351
179,2641,1132,73,3,8,5,0,-0.3113009009,-0.3932237658,0.03677618502,-0.4703639172,-0.5326107284,-0.1903669729,-0.4578279133,-0.2225828272
143,1813,297,2,365,12,23,0,-0.4158441392,-0.5847832347,-0.5323670338,-0.7652012261,0.8983424376,-0.07918804109,-0.2267512089,-0.5109981359
97,1901,203,2,334,32,376,0,-0.549427166,-0.5644242574,-0.5964382465,-0.7652012261,0.7758022494,0.4767066178,4.304919717,-0.5700965566
315,1907,1009,2,73,18,54,0,0.08364022164,-0.5630361453,-0.04706167835,-0.7652012261,-0.2559070775,0.08758035658,0.1712142266,-0.1754858673
2283,20431,16312,15,322,9,91,0,5.798670583,3.722528592,10.38359542,-0.7112169301,0.7283673378,-0.1625722399,0.6462052302,6.634931532
256,1727,1469,311,22,0,19,0,-0.08769453005,-0.6046795081,0.2664782985,0.5179639634,-0.4575054518,-0.4127248364,-0.2781015876,-0.1419652466
2998,19012,12781,16,12,12,120,0,7.875015455,3.394240082,7.976835294,-0.7070642919,-0.4970345447,-0.07918804109,1.018495476,6.41536361
198,1945,370,239,9,14,16,0,-0.2561253029,-0.5542447687,-0.4826096027,0.2189740163,-0.5088932726,-0.0235985752,-0.3166143717,-0.4309932248
524,3488,3103,69,1,0,9,0,0.6905717997,-0.1972686086,1.380226825,-0.4869744698,-0.540516547,-0.4127248364,-0.4064775346,0.6245100053
293,1905,3603,576,3,0,39,0,0.01975268711,-0.5634988493,1.721031148,1.618413074,-0.5326107284,-0.4127248364,-0.0213496938,0.3924283284
324,2187,2318,6,702,11,94,0,0.1097760312,-0.4982575809,0.8451640383,-0.7485906735,2.230472871,-0.106982774,0.6847180143,0.1522274962
389,2539,2622,1,205,7,46,0,0.298534656,-0.4168216714,1.052373066,-0.7693538642,0.2658769499,-0.2181617058,0.06851346904,0.311362017
1112,5175,3074,1,66,2,8,0,2.398111359,0.1930222417,1.360460174,-0.7693538642,-0.2835774426,-0.3571353705,-0.4193151293,1.317197925
387,2628,1435,198,1,0,5,0,0.2927266983,-0.396231342,0.2433036045,0.04871585202,-0.540516547,-0.4127248364,-0.4578279133,0.0465996536
256,4084,1173,333,17,26,,0,-0.08769453005,-0.05938280732,0.06472213947,0.6093220027,-0.4772699982,0.3099382201,-0.5220158868,-0.02745173263
90,1535,171,436,3,14,,0,-0.5697550179,-0.6490990951,-0.6182497231,1.037043733,-0.5326107284,-0.0235985752,-0.5220158868,-0.6123679453
454,6640,2244,701,11,11,35,0,0.4872932807,0.5319529445,0.7947249986,2.137492843,-0.500987454,-0.106982774,-0.07270007257,0.6046570746
143,2568,253,346,8,14,21,0,-0.4158441392,-0.410112463,-0.5623578142,0.6633062987,-0.5128461819,-0.0235985752,-0.2524263983,-0.4627714721
